Video_ID	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1_x	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url	showup	smile_proportion	beginning	middle	end	Intensity	asymmetry	beauty	quality	video_length	Name_of_Tch_1_y	gender	path	preview	male	description_length	log_description_length	category
1254992	Become your best self: Achieve breakthrough transformation	Transformational journey. Self-image. Beliefs. Charisma. Passion. Goal-setting. Mind control. Self-talk. Time management	Personal Development	Personal Transformation	Personal Transformation	English	1 hour	84.99	3.1147432	262	9.99	2602	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/become-your-best-self-achieve-breakthrough-transformation/	1.0	0.2364672364672364	0.2264957264957265	0.2521367521367521	0.2307692307692307	0.1957429747435898	0.4083063177338739	3.64662980014245	0.8210765719413757	165.64	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1254992.mp4	1	1	12	2.4849066497880004	personal development
1255070	Succeeding in 20s: Avoid typical mistakes & emerge as winner	Overcome quarter-life crisis. Keep dreams alive. Find your identity. Make key decisions. Use time and energy effectively	Personal Development	Personal Transformation	Personal Transformation	English	2.5 hours	84.99	4.3061423	206	9.99	1281	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/succeeding-in-20s-avoid-typical-mistakes-emerge-as-winner/	1.0	0.1269276393831554	0.1459074733096085	0.1067615658362989	0.1281138790035587	0.195702422516014	0.3631135064981278	3.6415233799525497	0.7767106294631958	198.56	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1255070.mp4	1	1	17	2.833213344056216	personal development
1258394	Unlock your passion to live a fulfilling and content life	Find your passion and fight for it. Get inspired. Be independent of other peoples’ opinions. Be a master at your gift.	Personal Development	Leadership	Find Your Passion	English	39 mins	84.99	3.5459306	201	9.99	1128	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/unlock-your-passion-to-live-a-fulfilling-and-content-life/	1.0	0.1568322981366459	0.1116279069767441	0.1488372093023255	0.2102803738317757	0.2019308542158386	0.3733495865555051	3.609927051242233	0.8230718374252319	128.72	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1258394.mp4	1	1	21	3.044522437723423	personal development
1258434	Revamp your belief system to overcome limiting beliefs	Beliefs are the ultimate truth. Identify limiting beliefs and adopt empowering ones. Leverage power of 'The Shift'.	Personal Development	Personal Transformation	Motivation	English	38 mins	84.99	3.937682	284	9.99	2183	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/revamp-your-belief-system-to-overcome-limiting-beliefs/	1.0	0.1148775894538606	0.1751412429378531	0.0847457627118644	0.0847457627118644	0.1758670068653485	0.4263541920531519	3.688784952542375	0.7023601531982422	132.08	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1258434.mp4	1	1	17	2.833213344056216	personal development
1258612	Reinvent your self-image to be more confident and successful	Assess your self-image. Increase your self-confidence. Feel more worthy of success. Dream and achieve more naturally.	Personal Development	Self Esteem & Confidence	Personal Transformation	English	39 mins	89.99	4.226035	249	9.99	1939	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/reinvent-your-self-image-to-be-more-confident-and-successful/	1.0	0.1491477272727272	0.1106382978723404	0.1574468085106383	0.1794871794871795	0.2141026253352271	0.3139143591538686	3.618502136505683	0.816675066947937	140.76	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1258612.mp4	1	1	16	2.772588722239781	personal development
1258674	Master time: Live life on your terms and get most out of it	Become effective and efficient. Reduce boredom and meaninglessness. Create long-term vision, 5-year and 1-year goals.	Personal Development	Personal Productivity	Time Management	English	1 hour	84.99	4.3969407	216	9.99	2307	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/master-time-live-life-on-your-terms-and-get-most-out-of-it/	1.0	0.14002828854314	0.097457627118644	0.1016949152542373	0.2212765957446808	0.1786023305544555	0.4227423971284283	3.626368475388972	0.7568356394767761	141.4	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1258674.mp4	1	1	15	2.70805020110221	personal development
1258722	Presenting with Confidence: Prepare, Practice and Perform!	Become a confident public speaker and deliver engaging presentations.	Personal Development	Career Development	Presentation Skills	English	2 hours	84.99	4.4975643	6985	9.99	15255	141929	Alexa Fischer	13	35457	4.494911400647949	https://www.udemy.com/course/1000-watt-presenting-how-to-prepare-practice-and-perform/	1.0	0.3842105263157894	0.2913385826771653	0.4251968503937008	0.4365079365079365	0.4604119780789472	0.5275080475511643	3.149767285526318	0.7149395942687988	79.21254587921256	Alexa Fischer	female	/home/xyubl/Downloads/pd_1-100/1258722.mp4	1	0	9	2.19722457733622	personal development
1259306	Conquer your mind to assign empowering meanings	Gain control over your mind. Make better choices. Be more disciplined. Become independent of other peoples' opinions.	Personal Development	Motivation	Mindset	English	1 hour	84.99	4.2617617	241	9.99	2046	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/conquer-your-mind-to-assign-empowering-meanings/	1.0	0.1153039832285115	0.1352201257861635	0.1132075471698113	0.0974842767295597	0.1964543973742137	0.2968283410168722	3.660554338469604	0.8123640418052673	210.8	Rohit Sethi	male	/home/xyubl/Downloads/pd_1-100/1259306.mp4	1	1	17	2.833213344056216	personal development
1265890	CBT: Cognitive Behavioral Therapy For Therapists & Coaches	Comprehensive CBT Therapy Training | Cognitive Behavior Therapy Practitioner Level | Treat Anxiety, Depression & More	Personal Development	Personal Transformation	CBT Cognitive Behavioral Therapy	English	7.5 hours	84.99	4.5081587	1221	9.99	5654	64664	Dan Jones	17	10125	4.556336902298852	https://www.udemy.com/course/introduction-to-cbt-cognitive-behavioural-therapy/	1.0	0.0489296636085626	0.036697247706422	0.0275229357798165	0.0825688073394495	0.4101398711681958	1.0413144056703865	2.561789942201835	0.8165930509567261	80.04	Dan Jones	male	/home/xyubl/Downloads/pd_1-100/1265890.mp4	1	1	16	2.772588722239781	personal development
1266526	Master your Decision-Making, and Critical Thinking Skills !	Research Based Decision Making, Problem Solving & Critical Thinking Strategies; for Leaders, Managers, & everyone else !	Personal Development	Leadership	Decision Making	English	4.5 hours	94.99	4.477086	4456	11.99	14663	42022	Sivakami S ; MBA ; Ph.D (ongoing)	14	15648	4.491969801647059	https://www.udemy.com/course/leadership-science-for-decision-making/	1.0	0.1402439024390244	0.1636363636363636	0.2545454545454545	0.0	0.4381172755243901	0.4811699288385087	3.254375471341465	0.8255764842033386	147.4	Sivakami S ; MBA ; Ph.D (ongoing)	female	/home/xyubl/Downloads/pd_1-100/1266526.mp4	1	0	17	2.833213344056216	personal development
1269024	Mastering your own communication: The fundamentals	Giving you the fundamentals that will enable you to develop your own wonderful, unique and engaging communication style.	Personal Development	Influence	Communication Skills	English	1 hour	19.99	4.8204026	2314	9.99	14626	14640	Richard Saunders	1	2314	4.745779090909091	https://www.udemy.com/course/mastering-your-own-communication-the-fundamentals/	1.0	0.0	0.0	0.0	0.0	0.3960706132079024	0.061896082038225	2.9165995612417714	0.7676463723182678	245.3	Richard Saunders	male	/home/xyubl/Downloads/pd_1-100/1269024.mp4	1	1	18	2.8903717578961645	personal development
1272256	Mental Productivity Challenge	Discover focus in your day-to-day work, whether that be in your career, at home or in any other niche of your	Personal Development	Personal Productivity	Personal Productivity	English	42 mins	19.99	4.0137486	200	19.99	7297	9073	Calvin Torra	2	217	4.2676673	https://www.udemy.com/course/free-mental-productivity-challenge/	1.0	0.0260707635009311	0.0055865921787709	0.0726256983240223	0.0	0.3048974050763497	0.7865227872886928	2.63072436350093	0.7925729155540466	156.16666666666666	Calvin Torra	male	/home/xyubl/Downloads/pd_1-100/1272256.mp4	1	1	21	3.044522437723423	personal development
1275936	Hacking Your Subconscious Mind	Brandon Christopher. How I Nearly Doubled My Annual Income By Hacking The Subconscious Mind	Personal Development	Personal Transformation	Personal Transformation	English	4 hours	19.99	3.944106	112	9.99	621	621	Brandon Christopher	1	112	3.9442332	https://www.udemy.com/course/hacking-your-subconscious-mind/	0.0	0.0	0.0	0.0	0.0	0.571845887826087	1.315530270007793	3.221855395652174	0.6987592577934265	40.10677344010678	Brandon Christopher	male	/home/xyubl/Downloads/pd_1-100/1275936.mp4	1	1	14	2.6390573296152584	personal development
1278936	Confessions of an ex procrastinator	Beat procrastination with the latest scientific findings in habits, self-control, willpower and temptation.	Personal Development	Motivation	Procrastination	English	1 hour	84.99	4.6036463	2177	9.99	9558	392532	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/beat-procrastination/	1.0	0.0044052863436123	0.0	0.0	0.0132450331125827	0.2841810751321587	0.4200617591432956	3.276891084691632	0.7101385593414307	182.76666666666668	Gregory Caremans - Brain Academy	male	/home/xyubl/Downloads/pd_1-100/1278936.mp4	1	1	13	2.5649493574615367	personal development
1279140	Managing Difficult Conversations with skill and confidence	How to address difficult situations and manage sensitive issues in the workplace	Personal Development	Personal Productivity	Difficult Conversations	English	1 hour	44.99	4.2320447	271	9.99	1636	83637	Skill Boosters	33	33309	4.363295479668509	https://www.udemy.com/course/difficult-conversations/	1.0	0.1771428571428571	0.135593220338983	0.1896551724137931	0.2068965517241379	0.4505683484399999	0.7252082564936194	3.066192180571429	0.7553656697273254	85.56	Skill Boosters	male	/home/xyubl/Downloads/pd_1-100/1279140.mp4	1	1	12	2.4849066497880004	personal development
1279268	How to Maximise your Personal Productivity and Time in 2021	We show you Practical Techniques to Boost Productivity, Prioritize Better & Improve Your Time Management.	Personal Development	Personal Productivity	Personal Productivity	English	35 mins	84.99	4.379799	128	9.99	1353	5551	Andrew PM Tse	9	1214	4.021577511111111	https://www.udemy.com/course/how-to-maximise-your-personal-productivity-at-work-and-home/	1.0	0.2659574468085106	0.2802547770700637	0.1783439490445859	0.3397435897435897	0.3451469793659573	0.8378390587396171	3.0163474674468094	0.7226107120513916	94.08	Andrew PM Tse	male	/home/xyubl/Downloads/pd_1-100/1279268.mp4	1	1	15	2.70805020110221	personal development
1280280	Manifesting your Best Life with Ray Maor	The Law of Attraction's Missing Instructions for Manifesting Your Best Life!	Personal Development	Personal Transformation	Manifestation and Law of Attraction	English	3 hours	84.99	4.9418125	246	9.99	2482	2482	Ray Maor	1	246	4.942073	https://www.udemy.com/course/manifesting-your-best-life-with-ray-maor/	1.0	0.0178571428571428	0.0	0.0	0.054054054054054	0.3925464790624998	0.7716577582810771	3.1329506611607165	0.6913567185401917	103.66666666666669	Ray Maor	male	/home/xyubl/Downloads/pd_1-100/1280280.mp4	1	1	11	2.3978952727983707	personal development
1284952	Powerful, Confident Body Language for Business Women	Improve Your Nonverbal Communication in Business. Project More Confidence at Work. Feel More Confident in Business!	Personal Development	Personal Brand Building	Body Language	English	1 hour	84.99	4.3487186	408	9.99	1656	33008	Kara Ronin	4	14760	4.482880446581198	https://www.udemy.com/course/powerful-confident-body-language-for-women/	1.0	0.2895622895622896	0.2323232323232323	0.2222222222222222	0.4141414141414141	0.2472125928148148	0.3413009587344551	3.668453135016837	0.7706498503684998	131.3	Kara Ronin	female	/home/xyubl/Downloads/pd_1-100/1284952.mp4	1	0	16	2.772588722239781	personal development
1287854	Fully Accredited Mindfulness Diploma Course	Easy Techniques To Guarantee Calm & Peace in Each Moment! Use For Yourself Or To Help Others As A Mindfulness Coach	Personal Development	Personal Transformation	Mindfulness	English	1 hour	84.99	4.3893037	144	9.99	868	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/easy-mindfulness-techniques-for-every-day-life/	1.0	0.0	0.0	0.0	0.0	0.37614727394487	0.6011223851739805	2.3348777758039807	0.7199761271476746	108.84217550884216	Dr Karen E Wells	female	/home/xyubl/Downloads/pd_1-100/1287854.mp4	1	0	21	3.044522437723423	personal development
1290466	Balls of Steel - Explode Your Confidence	10-Day Course to Explode Confidence, Eliminate Fear and Always Stay Calm Under Pressure	Personal Development	Personal Transformation	Confidence	English	9 hours	29.99	4.81585	166	9.99	4476	25757	Matt Artisan	1	166	4.81524	https://www.udemy.com/course/balls-of-steel-explode-your-confidence/	0.0	0.4177215189873418	0.4517241379310345	0.296551724137931	0.5051903114186851	0.3100993042721516	0.6270416752301393	3.209789747525892	0.6437253952026367	746.5131798465133	Matt Artisan	male	/home/xyubl/Downloads/pd_1-100/1290466.mp4	1	1	13	2.5649493574615367	personal development
1292182	Fully Accredited Reflexology Diploma - Heal Via Your Feet!	Professional Diploma Course For Naturally Healing The Body With Reflexology. Easy & Effective Techniques	Personal Development	Career Development	Reflexology	English	1 hour	89.99	4.788685	1306	9.99	8889	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/fully-accredited-reflexology-course-heal-via-your-feet/	1.0	0.0	0.0	0.0	0.0	0.3666797793166885	0.7118545649471947	2.995546280157688	0.7942817211151123	169.0	Dr Karen E Wells	female	/home/xyubl/Downloads/pd_1-100/1292182.mp4	1	0	14	2.6390573296152584	personal development
1295932	Professional Fully Accredited NLP Certification Diploma	Accredited Full Practitioner Neuro-Linguistic Programming Diploma Course - For Instant Change!	Personal Development	Personal Transformation	Neuro-Linguistic Programming	English	1 hour	84.99	5.0	444	9.99	2146	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/professional-fully-accredited-nlp-certification-course/	1.0	0.0	0.0	0.0	0.0	0.4328741761198735	0.6345735794485805	2.9991827048895887	0.732269823551178	143.5	Dr Karen E Wells	female	/home/xyubl/Downloads/pd_1-100/1295932.mp4	1	0	11	2.3978952727983707	personal development
1296322	Parenting Children Who Have Experienced Trauma and Adversity	Applying Trauma Informed Parenting Principles to Help Children Thrive	Personal Development	Parenting & Relationships	Parenting	English	3 hours	94.99	4.756996	118	10.99	537	3136	Mary Allison Brown, MSW	3	579	4.643596133333333	https://www.udemy.com/course/trauma-informed-parenting/	1.0	0.2208835341365461	0.1325301204819277	0.253012048192771	0.2771084337349397	0.5226499133744977	0.5120479045670095	3.099721078112447	0.8038585186004639	99.5	Mary Allison Brown, MSW	female	/home/xyubl/Downloads/pd_1-100/1296322.mp4	1	0	9	2.19722457733622	personal development
1299614	Active Listening Masterclass	Stop Hearing; Start Listening. Transform Your Business Now.	Personal Development	Leadership	Listening Skills	English	31 mins	19.99	4.426858	10103	9.99	32161	39600	Everett Bowes	5	11837	4.442507714683368	https://www.udemy.com/course/active-listening/	1.0	0.2766497461928934	0.1666666666666666	0.3435114503816794	0.3206106870229007	0.5077213181142131	0.7691254913470115	2.797758506598985	0.7328913807868958	88.08808808808809	Everett Bowes	male	/home/xyubl/Downloads/pd_1-100/1299614.mp4	1	1	8	2.079441541679836	personal development
